pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
2,656730,"Megill, Trevor",2024-07-21,745882,15,13.3,1,3,,4,2.05,1.113,0.577,1,1,100.5,31,2836,86.4,87.15,0,1,1,0.9000000000000060,6.65,113,154,127,146,304,336,306,-1,1,76.24667,8.13903
3,668338,"Miller, Tyson",2024-06-19,746864,11,27.3,1,3,,4,2.05,2,1,1,1,108.7,24,2493,78.8,80.17,0,2,1,1.4000000000000100,7.4,118,153,118,148,310,332,289,-3.4,3.4,78.42674,8.66767
3,680573,"Woods Richardson, Simeon",2024-06-02,746383,66,4.5,1,3,,4,2.05,1.261,0.669,1,1,102,29,2561,76,75.93,0,1,2,-0.09999999999999430,6.67,99,153,124,147,288,333,294,-1.6,1.6,75.10564,7.43287
3,572143,"Smith, Burch",2024-08-25,746994,16,18.8,1,3,,4,2.05,0.96,0.509,1,1,100.6,32,2374,81.7,82.07,0,2,1,0.3999999999999920,6.6,112,153,116,148,307,325,305,-1,1,69.87207,7.501725
1,668881,"Greene, Hunter",2024-06-14,745979,105,1,1,3,,4,2.05,1.89,0.937,1,1,108.3,32,2431,82.1,82.6,0,1,0,0.5,6.4,119,151,126,150,312,317,288,-1,1,78.66411,7.24943
1,677944,"Cecconi, Slade",2024-05-20,746146,80,1.3,1,3,,4,2.05,0.972,0.623,1,1,101.8,24,2491,78.5,78.4,0,1,0,-0.09999999999999430,6.4,118,154,127,150,300,320,274,-1.1,1.1,,
4,656550,"Holmes, Grant",2024-09-22,746010,62,6.5,1,3,,4,2.05,1.82,0.909,1,1,108.5,33,2915,83.2,82.45,1,2,2,-0.7000000000000030,5.85,111,152,128,147,304,316,293,-1,1,75.876755,8.30077
7,670102,"Francis, Bowden",2024-06-04,744931,57,12.3,1,3,,4,2.05,0.217,0.137,1,1,92.9,31,2399,73.2,73.39,0,2,5,0.20000000000000300,6.66,100,151,124,147,292,318,297,-2.6,2.6,69.931945,7.950785
4,679525,"Marsh, Alec",2024-07-10,745155,101,4,1,3,,4,2.05,0.959,0.603,1,1,101.1,24,2465,83.1,82.92,0,2,2,-0.19999999999998900,5.97,101,147,116,147,315,326,299,-1.1,1.1,70.366275,8.4301
2,683003,"Jones, Jared",2024-04-11,745601,85,2.4,1,3,,4,2.05,1.279,0.683,1,1,101.9,30,2748,82.4,82.55,0,1,1,0.20000000000000300,6.65,107,151,117,151,295,321,286,-1,1,74.53368,7.61279
4,669060,"Wilson, Bryse",2024-07-29,745959,13,30.8,1,3,,4,2.05,1.855,0.957,1,1,106.8,25,2410,80.6,81.03,0,2,2,0.4000000000000060,6.63,117,154,131,146,309,327,299,-1,1,73.57024,7.89136
2,679525,"Marsh, Alec",2024-06-18,745650,76,2.6,1,3,,4,2.05,1.777,0.886,1,1,105,29,2392,83.2,82.95,0,2,0,-0.29999999999999700,6.05,104,139,116,134,302,324,282,-1.4,1.4,74.54561,7.436865
6,453286,"Scherzer, Max",2024-07-09,746206,95,6.3,1,2,1,3,1.652,0.512,0.335,2,2,89.4,15,2706,75.1,75.07,0,3,3,0,6.43,117,153,118,149,311,326,294,-1.5,1.5,71.26479,7.51196
6,543135,"Eovaldi, Nathan",2024-03-28,745039,88,6.8,1,2,1,3,1.59,0.873,0.583,1,1,101.6,23,1913,77.1,77.1,0,1,5,0,6.55,117,154,124,150,308,326,297,-0.9,0.9,,
10,668909,"Williams, Gavin",2024-08-16,745949,92,10.9,1,2,1,3,1.59,0.62,0.657,1,1,103.2,7,2376,79.9,80.68,0,2,8,0.7999999999999970,7.08,108,151,125,148,308,316,300,-0.7,0.7,75.62712,8.456925
6,680694,"Bradish, Kyle",2024-06-01,747029,76,7.9,1,2,1,3,1.59,1.249,0.769,1,1,103.5,23,2659,85,85.08,0,2,4,0.09999999999999430,6.48,120,150,120,146,314,328,288,-2.2,2.2,71.20733,7.89948
4,502043,"Gibson, Kyle",2024-08-21,745138,84,4.8,1,2,1,3,1.59,0.87,0.917,1,1,85.7,14,2397,78.4,79.3,1,2,2,0.8999999999999920,7.03,112,153,114,149,303,320,303,-0.9,0.9,73.973515,8.38752
