pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
2,657514,"Bernardino, Brennan",2024-08-18,746999,20,10,,,,,0.72,0.72,,0,0,,,2796,79.2,77.45,1,1,1,-1.8000000000000000,5.45,115,154,124,150,301,331,290,-0.1,0.1,73.2113,8.99029
3,621389,"Blach, Ty",2024-09-01,746505,63,4.8,,,,,0.72,0.72,,0,0,,,2285,78.4,77.23,0,0,3,-1.2000000000000000,5.03,120,153,132,148,309,344,311,-0.5,0.5,,
2,519293,"Smith, Will",2024-03-30,746333,25,8,,,,,0.72,0.72,,0,0,,,2328,76.2,75.6,0,0,2,-0.6000000000000090,5.95,112,148,117,146,305,324,292,-0.3,0.3,,
1,642232,"Yarbrough, Ryan",2024-09-01,745861,26,3.8,,,,,0.72,0.72,,0,0,,,2073,71.6,71.1,0,0,1,-0.5,6.2,111,152,122,147,299,312,268,-0.5,0.5,,
1,642048,"Saucedo, Tayler",2024-07-30,746926,17,5.9,,,,,0.72,0.72,,0,0,,,2389,76.3,76.8,0,0,1,0.5,6.6,109,154,118,148,274,309,288,-0.5,0.5,,
5,691951,"Aldegheri, Sam",2024-08-30,746184,79,6.3,,,,,0.72,0.72,,0,0,,,2136,75.7,74.44,0,1,4,-1.3000000000000000,5.52,101,151,116,149,317,327,301,-0.2,0.2,70.96484,7.84987
15,669022,"Gore, MacKenzie",2024-08-23,747080,88,17,0.667,0.333,0.667,1,0.712,0.376,0.391,2,3,89.1,19.3,2444,81.6,82.58,2,7,8,1,6.94,106,150,122,147,301,322,287,-1.2,1.2,65.043065714,7.38907
5,674003,"Bradford, Cody",2024-09-11,747154,59,8.5,0.667,0.333,0.667,1,0.712,0.406,0.41,2,3,97.9,17.3,2020,75.1,76.24,0,3,2,1.1000000000000100,7.02,106,147,112,141,299,330,299,-1,1,79.964523333,7.944043333
18,624133,"Suárez, Ranger",2024-05-21,745578,108,16.7,0.667,0.333,1,1,0.712,0.542,0.598,2,3,70.5,27.5,2211,74.4,74.16,2,8,10,-0.20000000000000300,6.43,104,151,112,145,297,328,284,-1.6,1.6,71.51142125,8.20355875
12,680730,"Parker, Mitchell",2024-08-21,744812,83,14.5,0.667,0.333,1,1,0.712,0.236,0.244,2,3,94.2,3.5,2299,78.4,79.1,1,3,9,0.6999999999999890,6.78,104,151,126,148,290,317,289,-0.2,0.2,52.890603333,6.910783333
13,700249,"Povich, Cade",2024-06-29,747018,86,15.1,0.667,0.333,1,1,0.712,0.342,0.328,2,3,93.1,12.5,2443,76.6,76.15,1,6,7,-0.5,6.19,108,153,124,148,315,332,296,-0.3,0.3,69.933593333,7.105633333
26,500779,"Quintana, Jose",2024-08-04,746191,96,27.1,0.5,0.75,0.5,1.25,0.704,0.425,0.187,2,4,92.4,31,2218,77.9,78.07,2,9,17,0.19999999999998900,6.27,107,149,113,146,309,336,306,-1.9,1.9,58.846037778,6.773354444
7,676614,"Sammons, Bryan",2024-07-29,746444,96,7.3,0.333,1,0,1.333,0.692,0.673,0.36,1,3,82.6,12.3,2226,76,75.73,0,4,3,-0.29999999999999700,6.06,105,154,115,147,296,334,292,-0.9,0.9,76.5971075,8.192485
12,669084,"Hall, DL",2024-03-30,745850,73,16.4,0.333,1,0,1.333,0.692,0.701,0.445,1,3,86.6,0.7,2432,78.4,78.77,0,4,8,0.3999999999999920,6.72,103,151,119,145,304,321,301,-0.8,0.8,,
5,573204,"Thielbar, Caleb",2024-09-16,746588,13,38.5,,,,,0.689,0.689,,0,0,,,2494,74,73.82,0,0,5,-0.20000000000000300,6.32,115,153,117,147,282,316,291,-0.1,0.1,,
11,669022,"Gore, MacKenzie",2024-07-11,745799,95,11.6,,,,,0.689,0.689,,0,0,,,2433,82.2,83.64,2,4,7,1.3999999999999900,7.07,118,150,122,147,300,322,295,-0.1,0.1,65.935115,8.1575025
3,682120,"Herrin, Tim",2024-04-15,746974,27,11.1,,,,,0.689,0.689,,0,0,,,2558,82,82.47,0,0,3,0.5,6.47,113,154,127,147,278,324,314,-0.1,0.1,,
5,656849,"Peterson, David",2024-05-29,745817,86,5.8,,,,,0.689,0.689,,0,0,,,2392,79.9,80.16,1,2,3,0.29999999999999700,6.66,104,152,125,150,297,323,301,-0.2,0.2,50.730145,7.673335
7,682120,"Herrin, Tim",2024-06-02,746632,22,31.8,,,,,0.689,0.689,,0,0,,,2346,81.5,81.97,0,2,5,0.5,6.59,112,154,125,149,291,315,291,-0.1,0.1,58.317945,8.13031
4,663893,"Little, Brendon",2024-09-01,745861,16,25,,,,,0.689,0.689,,0,0,,,2134,87.1,86.35,0,0,4,-0.7000000000000030,5.92,106,146,119,147,293,314,278,-0.2,0.2,,
3,669674,"Long, Sam",2024-06-08,746300,20,15,,,,,0.689,0.689,,0,0,,,2597,78.5,78.23,0,0,3,-0.29999999999999700,6.07,88,151,120,147,302,335,278,-0.4,0.4,,
7,592767,"Smyly, Drew",2024-09-07,746829,25,28,,,,,0.689,0.689,,0,0,,,2382,80.2,79.73,1,2,5,-0.5,5.6,115,154,117,151,301,316,294,-0.1,0.1,63.24512,8.64295
4,682120,"Herrin, Tim",2024-07-05,746620,23,17.4,,,,,0.689,0.689,,0,0,,,2265,79.2,79.38,0,1,3,0.20000000000000300,6.55,110,154,125,148,285,304,310,-0.2,0.2,54.79999,8.41316
