pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
8,678368,"Bellozo, Valente",2024-09-09,745454,91,8.8,0.333,0,0.333,0.333,0.294,0.215,0.23,1,3,91.6,38.3,2598,76.1,75.58,1,7,1,-0.5,5.97,104,150,121,147,305,326,284,0.1,-0.1,63.725798571,6.994572857
16,605280,"Holmes, Clay",2024-08-11,745711,45,35.6,0.333,0,1,0.333,0.294,0.213,0.23,1,3,73.7,28,2695,86,85.32,4,8,8,-0.7000000000000030,5.96,106,151,130,150,299,330,280,-0.7,0.7,72.7491575,8.1778175
14,656731,"Megill, Tylor",2024-05-28,745818,98,14.3,0.333,0,1,0.333,0.294,0.295,0.317,1,3,78,21,2222,85.9,88.04,4,6,8,2.0999999999999900,7.46,110,152,124,149,303,326,303,0.1,-0.1,70.245458,7.824204
19,656605,"Keller, Mitch",2024-08-09,746113,95,20,0.333,0,0.5,0.333,0.294,0.165,0.182,1,3,79.7,2.5,2687,86.7,86.96,2,5,14,0.29999999999999700,6.38,116,151,116,148,303,319,291,-0.6,0.6,69.379872,8.17804
8,547179,"Lorenzen, Michael",2024-06-29,747018,80,10,0.333,0,0.333,0.333,0.294,0.35,0.252,1,3,94.8,32,2725,84.7,84.64,1,4,4,-0.10000000000000900,5.91,102,151,116,145,301,330,290,0.2,-0.2,65.93976,7.2264625
4,678495,"Rodríguez, Randy",2024-07-13,745311,24,16.7,0.333,0,0.333,0.333,0.294,0.244,0.261,1,3,77.6,-13.7,2682,83.1,83.75,1,4,0,0.7000000000000030,6.4,102,151,116,145,289,321,288,0.1,-0.1,67.939655,7.5906775
19,656557,"Houck, Tanner",2024-04-28,746967,95,20,0.333,0,0.5,0.333,0.294,0.17,0.184,1,3,103,-10.5,2507,83.4,82.63,3,8,11,-0.8000000000000110,5.9,111,154,118,146,278,319,300,0,0,68.650061429,7.771898571
8,663462,"Campbell, Isaiah",2024-04-06,746248,12,66.7,0.333,0,0.333,0.333,0.294,0.086,0.094,1,3,83,2.7,2765,84.7,84.76,1,4,4,0.09999999999999430,6.36,115,153,122,145,313,323,296,-1.6,1.6,72.8219875,7.323315
9,605121,"Anderson, Justin",2024-05-29,746790,14,64.3,0.333,0,0.333,0.333,0.294,0.35,0.372,1,3,83.9,-24,2432,83.7,84.22,1,4,5,0.5,6.58,93,147,103,146,299,317,290,-0.2,0.2,57.0422475,7.073445
15,665795,"Cabrera, Edward",2024-05-02,746070,91,16.5,0.333,0,1,0.333,0.294,0.121,0.134,1,3,87,3,2496,88.2,88.89,4,9,6,0.7000000000000030,6.76,99,152,120,146,292,312,290,-0.4,0.4,67.902956667,7.866968889
9,605513,"Turnbull, Spencer",2024-05-29,745333,22,40.9,0.333,0,0.5,0.333,0.294,0.197,0.203,1,3,82.9,12.5,2826,85.3,85.08,1,5,4,-0.20000000000000300,6.26,104,152,121,146,310,322,283,-0.2,0.2,71.395918,7.651894
16,641771,"Kuhl, Chad",2024-07-19,746284,52,30.8,0.333,0,0.333,0.333,0.294,0.237,0.254,1,3,88,12.3,2637,83.9,84.48,1,5,11,0.7000000000000030,6.59,103,153,120,150,309,321,295,0.3,-0.3,68.514476,7.91752
16,672456,"Montero, Keider",2024-08-23,746758,88,18.2,0.333,0,0.5,0.333,0.294,0.213,0.236,1,3,91.2,1,2853,84.3,84.54,2,11,5,0.20000000000000300,6.37,113,152,119,145,298,323,283,0.4,-0.4,70.91924,7.992704545
7,669713,"Wesneski, Hayden",2024-05-16,746881,21,33.3,0.333,0,1,0.333,0.294,0.29,0.319,1,3,72.8,24,2530,80.6,81.44,2,3,4,0.8000000000000110,6.89,105,149,115,148,306,324,286,0.3,-0.3,66.753845,7.67947
11,519326,"Strickland, Hunter",2024-08-16,746189,27,40.7,0.333,0,0.5,0.333,0.294,0.118,0.132,1,3,73.3,10,2802,85.3,84.71,5,9,2,-0.5999999999999940,5.94,115,153,127,150,313,328,304,0.5,-0.5,75.07355,8.812418571
22,679525,"Marsh, Alec",2024-09-13,745447,96,22.9,0.333,0,0.5,0.333,0.294,0.424,0.436,2,6,87,14.8,2385,86.9,86.09,5,12,10,-0.8000000000000110,5.96,105,150,118,148,302,317,283,-0.2,0.2,66.645974167,7.732894167
11,680704,"Sandlin, Nick",2024-05-06,746639,19,57.9,0.333,0,0.5,0.333,0.294,0.13,0.142,1,3,97.3,-8,2544,79.5,80.17,2,7,4,0.7000000000000030,6.6,111,154,127,149,299,307,284,0.2,-0.2,67.603647143,7.976067143
5,605121,"Anderson, Justin",2024-08-31,746751,15,33.3,0.333,0,0.5,0.333,0.294,0.361,0.388,1,3,64.4,25.5,2487,85,85.88,1,3,2,0.9000000000000060,6.76,90,154,124,148,296,327,291,0.3,-0.3,62.984223333,7.431436667
4,681190,"Vásquez, Randy",2024-08-26,745133,91,4.4,0.333,0,0.5,0.333,0.294,0.214,0.207,1,3,95.3,10,3066,80.9,80.85,1,3,1,0.10000000000000900,6.27,115,152,125,148,304,321,303,-0.5,0.5,74.219116667,7.895806667
9,678226,"Hernández, Daysbel",2024-05-21,746875,20,45,0.333,0,0.333,0.333,0.294,0.447,0.471,1,3,76.9,4.7,2754,88.7,88.83,1,4,5,0.09999999999999430,6.26,114,150,119,146,298,319,295,0,0,75.66186,7.4285125
13,662253,"Muñoz, Andrés",2024-04-30,745260,27,48.1,0.333,0,0.333,0.333,0.294,0.231,0.23,1,3,73.2,-26.3,2086,88,88.67,3,7,6,0.7000000000000030,6.64,108,148,120,143,304,327,292,0,0,68.62147,7.940402857
14,675627,"Grove, Michael",2024-04-02,746169,32,43.8,0.333,0,0.5,0.333,0.294,0.131,0.142,1,3,88.8,-14,2322,86.5,87.69,1,3,11,1.2000000000000000,6.94,111,152,119,146,298,311,288,-0.4,0.4,,
11,608379,"Wacha, Michael",2024-08-23,746268,94,11.7,0.333,0,0.333,0.333,0.294,0.398,0.32,1,3,92.6,12.3,2055,85.7,86.97,2,8,3,1.3000000000000000,6.81,110,151,122,150,316,323,295,0.4,-0.4,68.16143375,7.53736
5,657508,"Baumann, Mike",2024-08-08,745710,21,23.8,0.333,0,0.333,0.333,0.294,0.436,0.411,1,3,90,23,2421,93.1,94,1,4,1,0.9000000000000060,6.62,113,153,120,148,314,327,283,0.6,-0.6,77.5172675,7.2677525
12,543243,"Gray, Sonny",2024-07-12,745153,102,11.8,0.333,0,0.5,0.333,0.294,0.39,0.416,1,3,78.7,16.5,2746,84.9,85.27,2,6,6,0.3999999999999920,6.58,101,150,114,146,313,315,299,-0.1,0.1,58.188988333,7.372846667
15,641793,"Littell, Zack",2024-04-17,745105,107,14,0.333,0,0.333,0.333,0.294,0.61,0.599,1,3,98.2,31.3,2233,85.8,85.49,2,9,6,-0.29999999999999700,6.24,100,152,120,143,307,327,294,0.6,-0.6,70.994813333,7.629202222
11,663423,"Thornton, Trent",2024-06-29,745239,24,45.8,0.333,0,0.333,0.333,0.294,0.326,0.356,1,3,77.6,-12,2921,84.3,84,1,4,7,-0.29999999999999700,6.13,104,150,117,143,292,316,286,0,0,71.9431825,7.4347875
7,519326,"Strickland, Hunter",2024-09-07,744963,15,46.7,0.333,0,0.333,0.333,0.294,0.3,0.325,1,3,88.1,-8,2728,83.6,83,1,4,3,-0.5999999999999940,5.99,98,152,117,148,309,341,301,0.2,-0.2,68.702665,7.7014325
