pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
1,607536,"Freeland, Kyle",2024-04-02,746898,76,1.3,0,0,0,0,0,1.117,0.769,0,1,106.9,20,2346,82.4,83,0,1,0,0.5999999999999940,6.7,123,144,122,152,293,330,296,0.2,-0.2,,
2,571927,"Matz, Steven",2024-09-03,745944,78,2.6,0,0,0,0,0,0.043,0.048,0,1,69,-27,2394,78.6,78.55,0,1,1,0.09999999999999430,6.6,118,150,89,150,298,311,297,0.2,-0.2,53.36445,5.76223
1,682120,"Herrin, Tim",2024-09-01,746592,14,7.1,0,0,,0,0,0,,0,1,,,2355,83,83.3,1,1,0,0.29999999999999700,6.7,105,147,141,148,290,327,304,0.4,-0.4,67.30561,9.05773
3,573009,"Mantiply, Joe",2024-05-13,747204,16,18.8,0,0,,0,0,0,,0,1,,,2567,80.2,80.3,1,1,2,0.09999999999999430,6.43,124,150,120,154,298,321,302,0.2,-0.2,68.17446,7.89288
1,571760,"Heaney, Andrew",2024-08-11,745711,83,1.2,0,0,0,0,0,0.063,0.07,0,1,72.1,-3,2424,73.8,73.7,0,1,0,-0.09999999999999430,6.1,121,149,91,154,287,332,295,0.2,-0.2,71.97997,7.38188
5,700249,"Povich, Cade",2024-06-24,747021,95,5.3,0,0,0,0,0,0.252,0.146,0,1,96,34,2426,75.7,75.78,0,2,3,0.09999999999999430,6.58,120,149,117,152,289,320,297,0.5,-0.5,65.9555,7.383685
1,666205,"Muller, Kyle",2024-03-28,745687,32,3.1,0,0,0,0,0,0.068,0.072,0,1,73.2,-24,2237,82.2,82.1,0,1,0,-0.10000000000000900,6.3,118,146,126,154,284,313,299,0.1,-0.1,,
1,657649,"Koenig, Jared",2024-05-25,746958,15,6.7,0,0,,0,0,0,,0,1,,,2533,81.2,80.6,1,1,0,-0.6000000000000090,6.2,126,149,134,153,273,313,298,0.2,-0.2,76.5274,8.08142
4,607536,"Freeland, Kyle",2024-07-20,746527,89,4.5,0,0,,0,0,0,,0,1,,,2496,84.3,85.17,2,2,2,0.9000000000000060,6.63,113,148,110,152,299,330,312,0.2,-0.2,63.39498,8.86429
1,573204,"Thielbar, Caleb",2024-06-27,747185,19,5.3,0,0,0,0,0,0.404,0.449,0,1,82.5,6,2569,75,75,0,1,0,0,6.4,124,147,128,154,296,323,304,0.2,-0.2,67.10897,7.92134
1,572020,"Paxton, James",2024-06-11,746139,87,1.1,0,0,0,0,0,0.05,0.043,0,1,93.8,39,1955,80.7,80.9,0,1,0,0.20000000000000300,6.4,130,151,138,154,288,320,294,0.1,-0.1,74.9492,7.51839
8,596295,"Gomber, Austin",2024-04-28,746561,79,10.1,,,0,,0,0.015,,0,0,82.2,40,2598,77.4,77.19,2,4,4,-0.20000000000000300,5.81,,,,,,,,0.1,-0.1,,
5,573009,"Mantiply, Joe",2024-05-07,746718,15,33.3,0,0,0,0,0,0.123,0.131,0,1,57.3,46,2447,80,80.06,0,1,4,0.09999999999999430,6.2,123,148,86,151,285,315,292,0.1,-0.1,76.25651,7.22938
6,664285,"Valdez, Framber",2024-04-28,746561,71,8.5,0,0,,0,0,0,,0,2,,,2883,81.1,79.77,2,3,3,-1.3000000000000000,4.92,,,,,,,,0.2,-0.2,,
3,663893,"Little, Brendon",2024-08-30,745862,17,17.6,0,0,,0,0,0,,0,1,,,2146,87.1,86.1,2,2,1,-1,5.67,122,148,130,152,289,324,293,0.1,-0.1,67.597625,7.31119
3,573009,"Mantiply, Joe",2024-08-30,747156,13,23.1,0,0,,0,0,0,,0,1,,,2530,79,78.93,1,2,1,-0.09999999999999430,6.33,121,149,116,154,295,328,308,0.1,-0.1,72.04963,8.75513
1,669674,"Long, Sam",2024-09-14,745448,12,8.3,0,0,0,0,0,0.068,0.072,0,1,90.2,-38,2507,76.9,76.4,0,1,0,-0.5,6,87,143,136,153,309,325,295,0.3,-0.3,65.00477,5.88759
5,678821,"Peralta, Luis",2024-09-27,746494,20,25,0,0,,0,0,0,,0,1,,,2162,82,82.18,1,1,4,0.20000000000000300,6.04,121,149,114,151,299,341,311,0.3,-0.3,53.13556,8.24127
1,605483,"Snell, Blake",2024-08-24,745218,74,1.4,0,0,0,0,0,0.164,0.174,0,1,79.3,28,2618,80.8,80.7,0,1,0,-0.09999999999999430,6.5,123,148,126,152,300,319,295,0.1,-0.1,70.95956,6.88376
1,656529,"Hentges, Sam",2024-05-28,746552,16,6.3,0,0,,0,0,0,,0,1,,,2348,80.2,81.5,0,0,1,1.3000000000000000,6.9,127,148,138,153,305,331,321,0.3,-0.3,,
13,605483,"Snell, Blake",2024-07-22,746124,83,15.7,0,0,0,0,0,0.052,0.057,0,6,80.9,-16.5,2446,82.7,83.31,6,10,3,0.5999999999999940,6.77,126,151,124,152,294,315,307,1.2,-1.2,60.356533,8.043487
2,642232,"Yarbrough, Ryan",2024-06-05,745494,49,4.1,0,0,,0,0,0,,0,1,,,2227,70.2,69.7,2,2,0,-0.5,6.15,123,149,138,154,289,296,292,0.2,-0.2,71.07577,8.58975
1,669022,"Gore, MacKenzie",2024-07-01,744840,104,1,0,0,,0,0,0,,0,1,,,2322,84.6,85.3,1,1,0,0.7000000000000030,7,125,148,129,152,288,314,297,0.1,-0.1,54.86719,8.57194
1,656529,"Hentges, Sam",2024-06-25,747022,19,5.3,0,0,,0,0,0,,0,1,,,2623,82.2,83.3,1,1,0,1.0999999999999900,7.2,125,149,126,152,284,324,323,0.3,-0.3,,
5,642232,"Yarbrough, Ryan",2024-07-26,746361,27,18.5,0,0,,0,0,0,,0,2,,,2163,69.7,68.68,2,2,3,-1,5.96,130,148,144,155,281,312,286,0.4,-0.4,74.112495,8.075255
4,477132,"Kershaw, Clayton",2024-08-12,745953,83,4.8,0,0,0,0,0,0.058,0.063,0,2,65.4,-39,2211,72.5,72.58,1,2,2,0.09999999999999430,6.4,114,151,114,153,290,309,304,0.1,-0.1,73.0386,6.69209
